year,scenario,utility_infrastructure_variant,fiscal_capture_variant,housing_stock,theoretical_housing_capacity,annual_entitlements,annual_permits,annual_completions,annual_occupied_new_units,cumulative_net_new_units,delayed_completed_units_due_to_utilities,population,households,persons_per_household,median_gross_rent_nominal,median_gross_rent_real_2024,median_home_value_nominal,median_home_value_real_2024,median_household_income_nominal,median_household_income_real_2024,per_capita_income_real_2024,rent_to_income_ratio,residual_income_after_rent,poverty_rate,homelessness_pressure_index,estimated_homelessness_cost_avoidance,employer_establishments,employment,annual_payroll,accommodation_food_sales,commercial_vitality_index,gross_new_public_revenue,net_new_public_revenue_after_service_costs,estimated_benefit_cost_avoidance,infrastructure_reinvestment_capacity,infrastructure_funding_gap,years_until_growth_fiscal_dividend_turns_positive,share_of_infrastructure_need_self_funded_by_growth,fiscal_score,fiscal_leakage_score,fiscal_alignment_score,infrastructure_execution_score,infrastructure_stress_score,legal_implementation_risk_score,delivery_risk_score
2041,B_moderate,util_current_drag,fcap_none,4036209.184190971,2378838.0,90009.9964764,63907.09749824401,63907.09749824401,36860.0,326702.18419097085,319362.7291962901,11061975.373857182,3915122.9086652417,2.825447791019279,3299.2223722854687,2222.438451137295,1563441.3192311735,1053173.0547005185,130196.7696065511,89896.3850250245,47983.51263748807,0.29666667248325507,63227.12361137696,0.134037603647766,49.596188737894124,15445780.775549749,354108.5023696051,4539582.213612996,520844551119.2839,80724228379.95729,123.5860294872832,3596077704.2356763,653364752.3648196,0.0,0.0,1658700000.0,10.0,0.0,53.2668237618241,80.0,30.0,30.0,58.39985548622164,21.638333333333332,38.833333333333336
2042,B_moderate,util_current_drag,fcap_none,4069365.7331699417,2548755.0,90009.9964764,63907.09749824401,63907.09749824401,36860.0,359858.7331699417,345269.8266945341,11150194.951729132,3947284.761174843,2.824775922274851,3406.222655012516,2238.5526921696965,1624043.119166818,1067313.1103924247,133425.08220854498,89878.46213015661,47975.19196033142,0.2988773024079507,63015.82982412025,0.1341142073474928,50.49136744023585,0.0,356932.52805616957,4575785.514837695,538066228735.9069,83567995396.61293,124.81925796428575,4073227845.925338,819733097.7876912,0.0,0.0,1658700000.0,10.0,0.0,54.09866548893846,80.0,30.0,30.0,58.863416418824166,21.67833333333333,38.833333333333336
2043,B_moderate,util_current_drag,fcap_none,4102482.4942901377,2718672.0,90009.9964764,63907.09749824401,63907.09749824401,36860.0,392975.49429013766,371176.92419277807,11238343.145399336,3979408.0194614334,2.8241243648396512,3516.7967665789424,2254.8501968112837,1687068.5006435597,1081690.809335785,136733.0410128198,89860.27869240174,47966.73205081771,0.3011141602883027,62802.076330666336,0.13419086847620654,51.374666544397975,0.0,359754.2686397646,4611959.521615278,555818021010.945,86504486936.52559,126.05392733804362,4579530730.612743,1018849248.8338225,0.0,0.0,1658700000.0,10.0,0.0,55.09424624416911,80.0,30.0,30.0,59.35259257606366,21.718333333333334,38.833333333333336
2044,B_moderate,util_current_drag,fcap_none,4135559.5152969896,2888589.0,90009.9964764,63907.09749824401,63907.09749824401,36860.0,426052.5152969896,397084.0216910221,11326420.284547608,4011492.72983808,2.8234926615471614,3631.0661602049354,2271.332523400337,1752616.3393895263,1096310.0965567648,140122.6081479911,89841.8394724476,47958.135442767234,0.3033774735785861,62585.84919164355,0.13426758506705455,52.242952749340986,0.0,362573.7346738784,4648104.369238818,574115546731.104,89536575598.40231,127.29002197967651,5116611708.865849,1236474637.5195396,0.0,0.0,1658700000.0,10.0,0.0,56.1823731875977,80.0,30.0,30.0,59.86174602555769,21.758333333333333,38.833333333333336
2045,B_moderate,util_current_drag,fcap_none,4168596.8438786333,3058506.0,90009.9964764,63907.09749824401,63907.09749824401,36860.0,459089.84387863334,422991.1191892661,11414426.703820283,4043538.9385622744,2.8228803721818023,3749.156491029495,2288.001266705876,1820789.6213398618,1111174.998962651,143595.79399975823,89823.14910966477,47949.40460558146,0.3056674751733493,62367.13390919426,0.13434435521534668,53.0939256859612,0.0,365390.936870984,4684220.19503953,592974871925.3029,92667219996.88353,128.52752663546545,5686180660.576512,1473887576.1149006,0.0,0.0,1658700000.0,10.0,0.0,57.3694378805745,80.0,30.0,30.0,60.386753588728965,21.798333333333332,38.833333333333336
2026,B_moderate,util_current_drag,fcap_partial,3705055.5916,33983.4,18001.999295280002,12781.419499648802,0.0,0.0,-4451.408400000073,0.0,10141419.983388092,3593903.923852,2.8218394810394285,2022.8608386219394,1973.522769387258,870073.9380946757,848852.622531391,90065.85729695886,90065.85729695886,48061.022960284165,0.262943960601669,66383.58406431176,0.13324592085275141,56.48489111436993,0.0,324640.30345843616,4161807.292228237,330023427262.5827,50000980743.5128,110.86691960867587,65388815.23073341,-388363332.2999384,0.0,0.0,0.0,-1.0,0.0,48.05818333850031,80.0,49.95,30.0,29.5703370284787,21.03833333333333,38.833333333333336
2027,B_moderate,util_current_drag,fcap_partial,3700609.52489008,101950.20000000001,36003.998590560004,25562.838999297604,1917.2129249473203,0.0,-8897.475109919906,1917.2129249473203,10138591.969245598,3589591.2391433776,2.824441919371599,2094.164752895718,1993.2561598055613,907501.2291789218,863772.7344951071,92317.98357652809,90066.32544051521,48061.233218176545,0.265571775029994,66147.25152284847,0.13324351178011645,57.91136618998981,0.0,324549.77497515595,4160646.7397710816,338180587363.98334,51233141206.15149,110.82827582316045,46859395.25643676,-411067494.1864199,0.0,0.0,0.0,-1.0,0.0,47.9446625290679,80.0,49.95,30.0,100.0,21.078333333333333,38.833333333333336
2028,B_moderate,util_current_drag,fcap_partial,3696264.6541064596,203900.40000000002,54005.99788584,38344.2584989464,7668.851699789282,92.98482685994503,-13242.34589354042,9490.203978489237,10136039.87413837,3585376.7144832658,2.827050176678353,2167.9823269292065,2013.1871116708876,946538.67424547,878955.2553171035,94626.37671492006,90066.74761681863,48061.42280687167,0.26822602102642656,65908.50227676798,0.133241337880738,59.29902325105468,0.0,324468.0790261249,4159599.418188392,346548682773.64246,52497446679.11052,110.79340468412036,27194555.871450853,-435481492.24776554,0.0,0.0,4184317.2086975263,-1.0,0.0,47.82259253876117,80.0,49.95,30.0,100.0,21.118333333333332,38.833333333333336
2029,B_moderate,util_current_drag,fcap_partial,3694033.931385221,339834.0,72007.99718112001,51125.67799859521,17254.916324525882,2138.651017778736,-15473.06861477904,24540.3254393257,10138662.801167216,3583212.913443664,2.8294893566409387,2244.0356433618517,2032.9855380573028,987013.7132717455,894185.7099647383,96991.56887262531,90066.31371930211,48061.2279541531,0.27086515978347814,65670.48726261448,0.13324357211717797,59.61677719077391,0.0,324552.0423989059,4160675.8075750377,355303438063.4748,53827289047.49501,110.8292436827293,21300519.203989305,-456254033.44724107,0.0,0.0,96239295.80004312,-1.0,0.0,47.71872983276379,80.0,49.95,30.0,100.0,21.15833333333333,38.833333333333336
2030,B_moderate,util_current_drag,fcap_partial,3697749.245598585,509751.0,90009.9964764,63907.09749824401,28758.193874209806,7903.710283095329,-11757.75440141512,45150.36438250939,10155743.959060766,3586816.7682306273,2.8314086320251546,2321.654202629246,2052.0040213405136,1028486.66633176,909032.3497865449,99413.23120769586,90063.48091423919,48059.95522604383,0.2734076898441648,65439.432658153026,0.13325812517908095,56.498766618811295,0.0,325098.83291651256,4167685.524912208,364793680246.10614,55289186872.90124,111.0626929001309,58655934.28700909,-463012126.31464916,0.0,0.0,355666962.7392898,-1.0,0.0,47.684939368426754,80.0,49.95,30.0,76.99584002579132,21.19833333333333,38.833333333333336
2031,B_moderate,util_current_drag,fcap_partial,3711142.0267058765,679668.0,90009.9964764,63907.09749824401,39858.856709654785,17295.177795949774,1635.0267058764584,67179.1408901541,10196277.467046313,3599807.7659047,2.8324505446150665,2400.091356974126,2069.5912551376837,1070453.5504970213,923048.7417498763,101890.90043792712,90056.70922045632,48056.908793744245,0.27577173623851364,65221.61415880412,0.13329268132440245,48.758499346979214,47487399.97804506,326396.3642636234,4184319.551447955,375391329852.9951,56954290477.807655,111.6170595045858,170438780.4849012,-397268021.8670746,0.0,0.0,778283000.8177398,-1.0,0.0,48.01365989066463,80.0,49.95,30.0,64.12851487766645,21.238333333333333,38.833333333333336
2032,B_moderate,util_current_drag,fcap_partial,3736001.883289811,849585.0,90009.9964764,63907.09749824401,52403.819948560085,28433.830205502592,26494.8832898112,90269.73382273213,10264529.14648934,3623921.826791117,2.8324366907158973,2478.9067558812017,2085.4180747362752,1112603.0793920862,935994.2911393195,104424.76874455124,90045.150817077,48051.69630339084,0.27791631942149325,65020.13392024169,0.1333509368253248,44.20652433764679,221600444.08501026,328581.19103958044,4212328.48290707,387326028496.92676,58867019158.86354,112.55176525304881,375735027.620754,-172867040.22223425,0.0,0.0,1279522359.2476168,-1.0,0.0,49.135664798888826,80.0,49.95,30.0,57.5032673827624,21.278333333333332,38.833333333333336
2033,B_moderate,util_current_drag,fcap_partial,3769518.6810298637,1019502.0,90009.9964764,63907.09749824401,59685.7141729975,36860.0,60011.681029863656,111955.44799572963,10353611.001581514,3656433.1205989677,2.831615035771656,2558.581563661079,2099.9470445204297,1155241.2127157245,948160.2637983887,107017.10977887272,90029.77401607145,48044.73861492237,0.27990034196627833,64830.40948182629,0.13342709965576743,43.257017802867374,257919069.04032293,331432.81936353655,4248885.643022233,400419209930.69354,60993973268.191,113.77407818212085,658188367.4077353,-59939338.85111362,0.0,0.0,1658700000.0,-1.0,0.0,49.700303305744434,80.0,49.95,30.0,53.864004484330685,21.31833333333333,38.833333333333336
2034,B_moderate,util_current_drag,fcap_partial,3802995.2586126276,1189419.0,90009.9964764,63907.09749824401,63133.18254754027,36860.0,93488.25861262763,137088.63054326992,10442412.923307244,3688905.4008542486,2.830761916770506,2640.9042061808445,2114.6468986037066,1199572.6363430286,960531.8319217183,109673.46803531375,90014.12279916303,48037.6314846008,0.281908682705959,64638.36001591855,0.13350316497245926,43.75442790771021,238893132.53008452,334275.4866491786,4285327.924873039,413912463036.71326,63189812052.574715,114.99516973941132,951738553.9698126,487019.23997446895,0.0,138800.48339272363,1658561199.5166073,10.0,8.36802817825548e-05,50.002435096199875,80.0,49.95,30.0,52.51810195547226,21.35833333333333,38.833333333333336
2035,B_moderate,util_current_drag,fcap_partial,3836443.2310092417,1359336.0,90009.9964764,63907.09749824401,64411.32449750515,36871.219705740914,126936.23100924166,163488.3883338257,10531169.164654415,3721349.9340789644,2.8299325113753064,2725.961698082538,2129.5169217076286,1245664.2643212841,973110.9323746411,112395.37308258536,89998.16295881956,48030.35992538828,0.2839413852501008,64443.95989832802,0.13357933013213313,44.412935378800235,213705221.76089102,337116.6916453205,4321751.460539099,427826712808.0916,65458430375.75948,116.21822997504118,1264136065.7535658,64592723.911938,0.0,18408926.314902328,1640795960.4434388,10.0,0.011095028987570442,50.32296361955969,80.0,49.95,30.0,52.042130810339515,21.398333333333333,38.833333333333336
2036,B_moderate,util_current_drag,fcap_partial,3871373.5763249393,1529253.0,90009.9964764,63907.09749824401,64159.21099787459,38348.05487712127,161866.57632493926,188113.5221387917,10623558.40370579,3755232.369035191,2.8290016062135823,2813.5140079635107,2144.3050207356487,1293358.160672999,985726.1736357788,115183.56784935153,89981.2191089803,48022.61517949921,0.28596701071212444,64249.55886015251,0.1336587578523975,45.02281143204888,190377462.7241302,340074.19371614116,4359665.895542999,442325896598.8828,67831469945.207504,117.49409292217919,1610239190.6581185,146602829.34416515,0.0,41781806.363087066,1683880663.10737,10.0,0.024212038624162917,50.733014146720826,80.0,49.95,30.0,51.80849733058335,21.438333333333333,38.833333333333336
2037,B_moderate,util_current_drag,fcap_partial,3908209.745230273,1699170.0,90009.9964764,63907.09749824401,64075.17316466439,40237.3626810162,198702.74523027288,210706.8781065322,10720576.262488423,3790963.4528733646,2.8279292047415416,2903.538220950231,2158.94293164153,1342642.2503079898,998329.5467269822,118039.34301724743,89963.06937154008,48014.292939502084,0.28797722621827493,64055.75419184173,0.13374232107381456,45.662954443961176,165891992.518485,343179.864043144,4399479.810440451,457476023905.35034,70321843114.64404,118.83686430710567,1995171738.0868893,245415573.44832188,0.0,69943438.43277173,1740737882.2129574,10.0,0.03862824321169246,51.22707786724161,80.0,49.95,30.0,51.698526834286824,21.47833333333333,38.833333333333336
2038,B_moderate,util_current_drag,fcap_partial,3947348.513405394,1869087.0,90009.9964764,63907.09749824401,63907.09749824401,42513.761273315715,237841.5134053938,230785.35573537854,10823179.19745923,3828928.058003232,2.8266864860092116,2996.0115150673296,2173.367798723731,1393503.3252636134,1010875.7056877724,120963.98625070829,89943.48385525394,48005.28411676861,0.28996445842209073,63863.07027056917,0.13383086565954996,46.31403489149666,140988165.40025273,346464.32006598986,4441585.713131099,473346429053.49725,72943233023.41936,120.26024432105267,2425201998.3712115,364685191.35563016,0.0,103935279.53635459,1809183977.7628527,10.0,0.05432765319768006,51.82342595677815,80.0,49.95,30.0,51.650942047986774,21.51833333333333,38.833333333333336
2039,B_moderate,util_current_drag,fcap_partial,3989272.9684840036,2039004.0,90009.9964764,63907.09749824401,63907.09749824401,45261.435095855326,279765.96848400356,248031.17993892633,10932534.567250088,3869594.779429483,2.825240158314958,3090.885421945628,2187.5036720889225,1445908.9797019882,1023309.1075286341,123958.71155270754,89922.17510014593,47995.45191887616,0.29191958530621076,63672.13103507886,0.13392542696541657,46.952182844542506,116579006.19624914,349964.93048266385,4486462.660953534,490020901037.6022,75712290767.90253,121.78101643120553,2908048727.793892,508929314.57059336,0.0,145044854.6526191,1891719724.6608706,10.0,0.07121336266634595,52.54464657285297,80.0,49.95,30.0,51.639223760439734,21.558333333333334,38.833333333333336
2040,B_moderate,util_current_drag,fcap_partial,4034572.9121428747,2208921.0,90009.9964764,63907.09749824401,63907.09749824401,48584.45908442004,325065.9121428747,261851.20621611876,11050067.710855262,3913535.7247785884,2.823551000414192,3188.079113683511,2201.258820476227,1499802.3653313413,1035561.8753269332,127024.6267583218,89898.78288812276,47984.624424691705,0.2938316292734218,63483.67704240804,0.134027273135092,47.556391936833975,93468008.41610044,353727.3222846904,4534695.5804989,507601225039.76263,78649388788.60938,123.41975914766613,3453145332.1791425,683321065.5784647,0.0,194746503.68986246,1991554155.1090395,10.0,0.08907581073357551,53.41660532789233,80.0,49.95,30.0,51.64169094534334,21.598333333333333,38.833333333333336
2041,B_moderate,util_current_drag,fcap_partial,4083960.299955792,2378838.0,90009.9964764,63907.09749824401,63907.09749824401,52602.009048263884,374453.2999557918,271529.42840687424,11177499.16219657,3961441.490957118,2.8215737093963718,3287.4736405286044,2214.524212488851,1555097.4938869341,1047552.4459078575,130162.69682315395,89872.85894166313,47972.586967225165,0.29568760650104275,63298.568391796915,0.13413794073173105,48.10772410416243,72379553.0157871,357806.57204471953,4586990.539619042,526210661582.9359,81779386981.819,125.20144117594812,4071957233.7474275,893852725.7515644,0.0,254748026.83919582,2112342380.3326793,10.0,0.10762074235413793,54.46926362875782,80.0,49.95,30.0,51.64373106939844,21.638333333333332,38.833333333333336
2042,B_moderate,util_current_drag,fcap_partial,4136059.547595845,2548755.0,90009.9964764,63907.09749824401,63907.09749824401,55290.0,426552.54759584507,278436.5259051182,11311464.495643314,4011977.7611679696,2.819423528496906,3389.460246709969,2227.5365202885964,1612069.7292632863,1059444.257731397,133375.39173942918,89844.98939120282,47959.605193500094,0.29751729533934884,63114.551147739665,0.13425455015817303,48.73198744542905,48501480.212338895,362094.98003633216,4641966.854825168,545740108939.47894,85081562013.73831,127.0799590991219,4754533034.598795,1132235302.9184856,0.0,322687061.3317684,2165362938.6682315,10.0,0.12969476551185402,55.66117651459243,80.0,49.95,30.0,51.70715913000047,21.67833333333333,38.833333333333336
2043,B_moderate,util_current_drag,fcap_partial,4188096.27613873,2718672.0,90009.9964764,63907.09749824401,63907.09749824401,55290.0,478589.2761387299,285343.62340336223,11445242.121530328,4062453.3878545677,2.817322693657958,3494.8132709566385,2240.755128850114,1671274.4501817082,1071564.2026092333,136666.49134976813,89816.5425827942,47946.314550189905,0.29937760654073986,62927.48103659283,0.13437126311884642,49.51655310759256,18491843.63458469,366377.3792600157,4696866.13913304,565903446989.0662,88499742016.09111,128.96140355953676,5475893974.082356,1386197436.9252152,0.0,395066269.5236863,2092983730.4763136,10.0,0.15878550251147938,56.930987184626076,80.0,49.95,30.0,51.90755800989745,21.718333333333334,38.833333333333336
2044,B_moderate,util_current_drag,fcap_partial,4240070.5606073635,2888589.0,90009.9964764,63907.09749824401,63907.09749824401,55290.0,530563.5606073635,292250.72090160626,11578896.646272393,4112868.4437891426,2.815284953681834,3603.6450990893636,2254.1798896586174,1732800.7738109112,1083914.9110705988,140037.88953859566,89787.52078821647,47932.71712451469,0.3012685776201253,62737.36211231306,0.13448812851592795,50.29549554785683,0.0,370655.83785278973,4751714.905540699,586723035967.5614,92038304835.71092,130.8466151090869,6240420555.408962,1677008981.2160244,0.0,477947559.6465669,2010102440.3534331,10.0,0.19209724870744838,58.385044906080125,80.0,49.95,30.0,52.215491525660084,21.758333333333333,38.833333333333336
2045,B_moderate,util_current_drag,fcap_partial,4291982.475934635,3058506.0,90009.9964764,63907.09749824401,63907.09749824401,55290.0,582475.4759346349,299157.8183998503,11712428.231481027,4163223.0016565956,2.813307917164301,3716.071989161293,2267.8107565567534,1796741.4822745593,1096499.1184612687,143491.5458188031,89757.93898308989,47918.82087510206,0.30319021790159445,62544.209904408846,0.13460513948764846,51.06629001115082,0.0,374930.3609880533,4806513.220369825,608218807618.999,95701155890.0048,132.73553326743908,7050496963.476555,2013395563.5043988,0.0,573817735.5987536,1914232264.4012465,10.0,0.23062950326510864,60.066977817521995,80.0,49.95,30.0,52.609102558370175,21.798333333333332,38.833333333333336
2026,B_moderate,util_current_drag,fcap_high,3705055.5916,33983.4,18001.999295280002,12781.419499648802,0.0,0.0,-4451.408400000073,0.0,10141419.983388092,3593903.923852,2.8218394810394285,2022.8608386219394,1973.522769387258,870073.9380946757,848852.622531391,90065.85729695886,90065.85729695886,48061.022960284165,0.262943960601669,66383.58406431176,0.13324592085275141,56.48489111436993,0.0,324640.30345843616,4161807.292228237,330023427262.5827,50000980743.5128,110.86691960867587,65388815.23073341,-388363332.2999384,0.0,0.0,0.0,-1.0,0.0,48.05818333850031,80.0,69.9,30.0,24.5828370284787,21.03833333333333,38.833333333333336
2027,B_moderate,util_current_drag,fcap_high,3700609.52489008,101950.20000000001,36003.998590560004,25562.838999297604,1917.2129249473203,0.0,-8897.475109919906,1917.2129249473203,10138591.969245598,3589591.2391433776,2.824441919371599,2094.164752895718,1993.2561598055613,907501.2291789218,863772.7344951071,92317.98357652809,90066.32544051521,48061.233218176545,0.265571775029994,66147.25152284847,0.13324351178011645,57.91136618998981,0.0,324549.77497515595,4160646.7397710816,338180587363.98334,51233141206.15149,110.82827582316045,46859395.25643676,-411067494.1864199,0.0,0.0,0.0,-1.0,0.0,47.9446625290679,80.0,69.9,30.0,100.0,21.078333333333333,38.833333333333336
2028,B_moderate,util_current_drag,fcap_high,3696264.6541064596,203900.40000000002,54005.99788584,38344.2584989464,7668.851699789282,92.98482685994503,-13242.34589354042,9490.203978489237,10136039.87413837,3585376.7144832658,2.827050176678353,2167.9823269292065,2013.1871116708876,946538.67424547,878955.2553171035,94626.37671492006,90066.74761681863,48061.42280687167,0.26822602102642656,65908.50227676798,0.133241337880738,59.29902325105468,0.0,324468.0790261249,4159599.418188392,346548682773.64246,52497446679.11052,110.79340468412036,27194555.871450853,-435481492.24776554,0.0,0.0,4184317.2086975263,-1.0,0.0,47.82259253876117,80.0,69.9,30.0,100.0,21.118333333333332,38.833333333333336
2029,B_moderate,util_current_drag,fcap_high,3694033.931385221,339834.0,72007.99718112001,51125.67799859521,17254.916324525882,2138.651017778736,-15473.06861477904,24540.3254393257,10138662.801167216,3583212.913443664,2.8294893566409387,2244.0356433618517,2032.9855380573028,987013.7132717455,894185.7099647383,96991.56887262531,90066.31371930211,48061.2279541531,0.27086515978347814,65670.48726261448,0.13324357211717797,59.61677719077391,0.0,324552.0423989059,4160675.8075750377,355303438063.4748,53827289047.49501,110.8292436827293,21300519.203989305,-456254033.44724107,0.0,0.0,96239295.80004312,-1.0,0.0,47.71872983276379,80.0,69.9,30.0,100.0,21.15833333333333,38.833333333333336
2030,B_moderate,util_current_drag,fcap_high,3697749.245598585,509751.0,90009.9964764,63907.09749824401,28758.193874209806,7903.710283095329,-11757.75440141512,45150.36438250939,10155743.959060766,3586816.7682306273,2.8314086320251546,2321.654202629246,2052.0040213405136,1028486.66633176,909032.3497865449,99413.23120769586,90063.48091423919,48059.95522604383,0.2734076898441648,65439.432658153026,0.13325812517908095,56.498766618811295,0.0,325098.83291651256,4167685.524912208,364793680246.10614,55289186872.90124,111.0626929001309,58655934.28700909,-463012126.31464916,0.0,0.0,355666962.7392898,-1.0,0.0,47.684939368426754,80.0,69.9,30.0,72.00834002579131,21.19833333333333,38.833333333333336
2031,B_moderate,util_current_drag,fcap_high,3711142.0267058765,679668.0,90009.9964764,63907.09749824401,39858.856709654785,17295.177795949774,1635.0267058764584,67179.1408901541,10196277.467046313,3599807.7659047,2.8324505446150665,2400.091356974126,2069.5912551376837,1070453.5504970213,923048.7417498763,101890.90043792712,90056.70922045632,48056.908793744245,0.27577173623851364,65221.61415880412,0.13329268132440245,48.758499346979214,47487399.97804506,326396.3642636234,4184319.551447955,375391329852.9951,56954290477.807655,111.6170595045858,170438780.4849012,-397268021.8670746,0.0,0.0,778283000.8177398,-1.0,0.0,48.01365989066463,80.0,69.9,30.0,59.14101487766644,21.238333333333333,38.833333333333336
2032,B_moderate,util_current_drag,fcap_high,3736001.883289811,849585.0,90009.9964764,63907.09749824401,52403.819948560085,28433.830205502592,26494.8832898112,90269.73382273213,10264529.14648934,3623921.826791117,2.8324366907158973,2478.9067558812017,2085.4180747362752,1112603.0793920862,935994.2911393195,104424.76874455124,90045.150817077,48051.69630339084,0.27791631942149325,65020.13392024169,0.1333509368253248,44.20652433764679,221600444.08501026,328581.19103958044,4212328.48290707,387326028496.92676,58867019158.86354,112.55176525304881,375735027.620754,-172867040.22223425,0.0,0.0,1279522359.2476168,-1.0,0.0,49.135664798888826,80.0,69.9,30.0,52.515767382762405,21.278333333333332,38.833333333333336
2033,B_moderate,util_current_drag,fcap_high,3769518.6810298637,1019502.0,90009.9964764,63907.09749824401,59685.7141729975,36860.0,60011.681029863656,111955.44799572963,10353611.001581514,3656433.1205989677,2.831615035771656,2558.581563661079,2099.9470445204297,1155241.2127157245,948160.2637983887,107017.10977887272,90029.77401607145,48044.73861492237,0.27990034196627833,64830.40948182629,0.13342709965576743,43.257017802867374,257919069.04032293,331432.81936353655,4248885.643022233,400419209930.69354,60993973268.191,113.77407818212085,658188367.4077353,-59939338.85111362,0.0,0.0,1658700000.0,-1.0,0.0,49.700303305744434,80.0,69.9,30.0,48.87650448433068,21.31833333333333,38.833333333333336
2034,B_moderate,util_current_drag,fcap_high,3802995.2586126276,1189419.0,90009.9964764,63907.09749824401,63133.18254754027,36860.0,93488.25861262763,137088.63054326992,10442412.923307244,3688905.4008542486,2.830761916770506,2640.9042061808445,2114.6468986037066,1199572.6363430286,960531.8319217183,109673.46803531375,90014.12279916303,48037.6314846008,0.281908682705959,64638.36001591855,0.13350316497245926,43.75442790771021,238893132.53008452,334275.4866491786,4285327.924873039,413912463036.71326,63189812052.574715,114.99516973941132,951738553.9698126,487019.23997446895,0.0,277600.96678544726,1658422399.0332146,10.0,0.0001673605635651096,50.002435096199875,80.0,69.9,30.0,47.530601955472264,21.35833333333333,38.833333333333336
2035,B_moderate,util_current_drag,fcap_high,3836454.797716191,1359336.0,90009.9964764,63907.09749824401,64411.32449750515,36882.43941148182,126947.79771619104,163476.82162687628,10531197.326115822,3721361.1537847053,2.8299315467958186,2725.9592108020984,2129.5149786481243,1245662.559428115,973109.6005148223,112395.36669641416,89998.15784523117,48030.35759182067,0.2839411423034095,64443.97810145367,0.1335793543203586,44.411651152646435,213754343.4112739,337117.59313104855,4321763.0173601,427827844153.44025,65458649179.299736,116.21861844998647,1264238674.7062585,64682089.07417904,0.0,36868790.77228205,1622840982.7443998,10.0,0.022213998712655936,50.3234104453709,80.0,69.9,30.0,47.05343696512831,21.398333333333333,38.833333333333336
2036,B_moderate,util_current_drag,fcap_high,3872923.451189955,1529253.0,90009.9964764,63907.09749824401,64159.21099787459,39840.227254092795,163416.45118995523,186563.63339372733,10627331.61154664,3756735.7476542564,2.828873874927842,2813.1730409544098,2144.04515450877,1293123.0565818017,985546.9902794056,115182.67296519034,89980.52002690385,48022.29511860828,0.2859345761328396,64251.97817279861,0.13366200481147808,44.87429432662855,196058242.00645792,340194.9791032439,4361214.333920747,442481196161.7638,67861586219.165596,117.54625874276009,1624359781.019249,157862456.4835402,0.0,89981600.19561791,1702828626.2385578,10.0,0.05019025375295161,50.789312282417704,80.0,69.9,30.0,46.69281015837845,21.438333333333333,38.833333333333336
2037,B_moderate,util_current_drag,fcap_high,3913774.4097314957,1699170.0,90009.9964764,63907.09749824401,64075.17316466439,44133.512682479115,204267.40973149566,205140.33987542358,10734088.107731843,3796361.177439551,2.827467568555063,2902.2866387877525,2158.0123103590013,1341774.2166221354,997684.1151714475,118035.98879239454,89960.51296657023,48013.118675628546,0.28786127235547393,64064.36524226221,0.13375397159793395,45.30746307881839,179489537.23519674,343612.39612911345,4405024.763332417,458045762719.74475,70432649601.09355,119.0241161596073,2046106810.0999577,278670049.62078005,0.0,158841928.28384462,1827166142.4277155,10.0,0.07998050492661576,51.3933502481039,80.0,69.9,30.0,46.33123529358551,21.47833333333333,38.833333333333336
2038,B_moderate,util_current_drag,fcap_high,3960314.707796805,1869087.0,90009.9964764,63907.09749824401,63907.09749824401,49699.72253627744,250807.70779680507,217810.61001668053,10854617.481410174,3841505.266562901,2.8256156709950564,2993.0331863398887,2171.20725837945,1391425.923688348,1009368.7162566591,120955.8086977322,89937.4033876133,48002.48164825683,0.28969578972903476,63882.9162870599,0.13385803098611804,45.700027975367895,164473929.94217798,347470.7012294527,4454487.267313501,474704426486.9371,73208178524.57976,120.69705537782455,2545651090.3312087,434208122.9241713,0.0,247498630.06677762,1988988884.0657072,10.0,0.1106639891807222,52.17104061462086,80.0,69.9,30.0,45.91808179327229,21.51833333333333,38.833333333333336
2039,B_moderate,util_current_drag,fcap_high,4012562.330147449,2039004.0,90009.9964764,63907.09749824401,63907.09749824401,55290.0,303055.3301474489,224717.70751492452,10988934.183759497,3892185.4602430253,2.8233326227659656,3085.428586425209,2183.6417211883327,1442081.627842234,1020600.3865297436,123943.32421338078,89911.0128106712,47990.28951409276,0.29144039017153606,63707.312156411215,0.13397427170813273,46.11117379535765,148747602.32756984,351770.3570056306,4509607.776297561,492516477408.01465,76200843335.35086,122.5668390187999,3128008829.0200043,624559203.1572977,0.0,355998745.79965967,2132051254.2003403,10.0,0.1430834371494382,53.12279601578649,80.0,69.9,30.0,45.50714617174039,21.558333333333334,38.833333333333336
2040,B_moderate,util_current_drag,fcap_high,4064747.255351272,2208921.0,90009.9964764,63907.09749824401,63907.09749824401,55290.0,355240.25535127195,231624.80501316854,11122991.587568913,3942804.837690734,2.821086015021619,3180.870898822624,2196.2817963884895,1494718.6844491882,1032051.7687758456,127003.76491099075,89884.01839141278,47977.77341076416,0.29321543504979497,63528.63683475091,0.13409057300991514,46.89858560845588,118629100.47656253,356061.7122916582,4564621.875079102,510906505706.8407,79298722122.14647,124.43871892429067,3740992474.0638466,815840836.3059347,0.0,465029276.69438267,2023020723.3056173,10.0,0.18690511713767113,54.079204181529676,80.0,69.9,30.0,45.371052144928115,21.598333333333333,38.833333333333336
